ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,BEGIN_MONTH,AGES,WORKING_YEAR,STATUS
5135986,F,N,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,57.0,60,0,C
5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary special,Married,Rented apartment,0,0,0,Other,2,17.0,28,7,X
5112780,M,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,36.0,63,0,C
5091230,M,Y,N,2More,112500.0,Working,Higher education,Married,House / apartment,0,0,0,Drivers,3More,2.0,29,5,X
5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,37.0,37,8,X
5135409,F,N,Y,0,225000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,11.0,61,0,0
5100392,F,N,Y,0,121500.0,Working,Secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1,16.0,66,9,C
5010172,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,57.0,58,1,X
5125523,M,N,N,2More,171000.0,Working,Secondary special,Married,Municipal apartment,1,1,0,Core staff,3More,6.0,37,15,0
5047828,F,Y,N,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,14.0,28,0,C
5092065,M,Y,Y,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,55.0,60,0,X
5067390,M,Y,Y,2More,254700.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Laborers,3More,56.0,47,25,0
5085789,F,N,Y,2More,157500.0,Working,Higher education,Married,House / apartment,0,0,0,Accountants,3More,17.0,39,0,X
5050659,F,N,N,0,112500.0,Working,Secondary special,Married,House / apartment,1,1,0,Accountants,2,12.0,40,2,X
5085650,F,N,N,1,126000.0,Working,Secondary special,Widow,House / apartment,0,0,0,Other,2,40.0,53,1,C
5143569,F,N,Y,1,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,47.0,34,5,X
5026492,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,Managers,3More,55.0,43,7,X
5062187,F,Y,Y,2More,144000.0,Working,Higher education,Married,House / apartment,0,0,1,Accountants,3More,31.0,39,1,C
5087847,M,N,Y,2More,148500.0,Commercial associate,Secondary special,Married,Municipal apartment,1,1,0,Laborers,3More,28.0,43,12,C
5067436,F,N,Y,0,112500.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,6.0,60,0,X
5045658,M,N,Y,0,30150.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,Other,2,39.0,65,0,C
5052660,F,N,Y,0,103500.0,Working,Secondary special,Married,House / apartment,0,0,1,IT staff,2,16.0,28,1,X
5010356,F,N,Y,0,310500.0,State servant,Higher education,Single / not married,House / apartment,0,0,1,Accountants,1,12.0,36,3,C
5105820,M,Y,N,2More,202500.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,3More,29.0,32,1,X
5143392,F,N,Y,0,153000.0,Working,Higher education,Single / not married,House / apartment,0,1,0,Core staff,1,17.0,29,1,C
5149600,F,N,Y,0,225000.0,Commercial associate,Secondary special,Civil marriage,House / apartment,1,0,0,Other,2,47.0,48,0,X
5139324,F,N,Y,0,157500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,3.0,62,0,0
5148456,M,Y,Y,0,180000.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,40.0,54,0,C
5010404,F,N,Y,0,202500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,58.0,59,0,C
5022531,M,N,Y,0,225000.0,Working,Secondary special,Married,With parents,0,0,0,Laborers,2,51.0,51,4,X
5023363,M,N,Y,0,180000.0,Working,Secondary special,Single / not married,House / apartment,1,0,0,Other,1,33.0,29,6,C
5069039,F,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,2,25.0,34,6,X
5142091,M,N,N,0,315000.0,Working,Secondary special,Married,House / apartment,1,0,0,Security staff,2,16.0,29,2,X
5149690,F,Y,Y,2More,405000.0,Working,Secondary special,Married,House / apartment,0,0,0,Accountants,3More,22.0,38,10,C
5100404,F,N,Y,1,67500.0,Working,Secondary special,Married,House / apartment,1,0,0,Other,3More,2.0,49,14,0
5145841,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,0,1,0,Managers,3More,28.0,48,3,0
5045949,F,Y,N,1,387000.0,Working,Higher education,Married,House / apartment,0,0,0,Managers,3More,46.0,36,7,C
5115516,F,N,N,1,81000.0,Working,Secondary special,Married,With parents,1,1,0,Core staff,3More,17.0,35,9,C
5023522,M,Y,Y,0,180000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,29.0,42,3,X
5009526,F,Y,N,0,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Other,2,16.0,37,2,X
5028919,F,Y,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,19.0,47,4,C
5150055,F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,0,0,0,Laborers,1,14.0,24,1,0
5041644,F,Y,Y,1,270000.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Sales staff,3More,13.0,38,4,X
5115587,F,Y,Y,0,463500.0,Working,Higher education,Married,House / apartment,1,1,0,Managers,2,57.0,57,11,C
5115716,F,N,Y,1,67500.0,Working,Secondary special,Married,House / apartment,1,0,0,Accountants,3More,18.0,30,0,C
5106000,F,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,1,1,0,Drivers,2,5.0,24,1,X
5078997,F,N,Y,0,129150.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Drivers,1,15.0,37,6,C
5042041,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,0,1,0,Other,1,45.0,63,0,C
5116236,M,N,Y,0,126000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,60.0,43,2,C
5137248,F,N,N,0,90000.0,Working,Secondary special,Married,House / apartment,1,1,0,Secretaries,2,17.0,47,8,0
5125590,F,N,Y,0,121500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,9.0,61,0,0
5045854,F,Y,Y,2More,315000.0,Commercial associate,Higher education,Married,With parents,0,0,0,Managers,3More,-0.0,34,3,X
5142239,F,Y,Y,0,270000.0,State servant,Higher education,Married,House / apartment,0,0,0,Managers,2,42.0,44,22,0
5028883,F,Y,Y,2More,112500.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,3More,36.0,59,0,C
5116927,M,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,0,0,High skill tech staff,2,27.0,45,0,C
5096199,F,N,N,0,202500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,23.0,59,0,C
5029436,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,0,1,0,Core staff,2,22.0,47,8,C
5067274,F,N,Y,0,135000.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Core staff,2,34.0,37,11,C
5092136,F,N,Y,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Cooking staff,2,56.0,46,15,5
5116283,F,N,N,0,112500.0,Commercial associate,Lower secondary,Married,Municipal apartment,0,0,0,Sales staff,2,35.0,52,0,C
5139404,M,Y,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,14.0,60,0,C
5062011,F,N,N,0,180000.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,19.0,31,6,0
5149897,F,N,Y,0,202500.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Managers,2,30.0,43,15,C
5061307,F,N,Y,0,202500.0,Working,Secondary special,Married,House / apartment,1,1,1,Laborers,2,39.0,52,18,C
5051006,F,N,N,0,306000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,5.0,29,3,X
5104949,F,N,Y,2More,67500.0,Commercial associate,Secondary special,Married,House / apartment,1,1,0,Sales staff,3More,19.0,45,1,C
5118188,M,N,N,0,180000.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,2,47.0,52,13,X
5023665,M,N,Y,2More,99000.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,3More,50.0,38,2,C
5023139,F,N,N,0,112500.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,16.0,57,0,X
5113750,M,Y,Y,1,157500.0,Commercial associate,Secondary special,Married,House / apartment,1,0,0,Laborers,3More,4.0,39,5,0
5061463,F,N,Y,0,270000.0,Working,Secondary special,Married,House / apartment,0,0,0,High skill tech staff,2,52.0,49,27,C
5142962,M,Y,N,1,225000.0,Working,Secondary special,Married,House / apartment,1,1,0,Managers,3More,13.0,33,7,0
5113541,F,N,N,2More,193500.0,Commercial associate,Lower secondary,Civil marriage,House / apartment,0,0,1,Accountants,3More,28.0,26,6,C
5036817,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,34.0,44,5,X
5029383,F,N,Y,0,180000.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,24.0,57,0,0
5125359,M,Y,N,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,2,18.0,33,0,0
5029740,F,N,N,0,135000.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,15.0,63,0,C
5132261,F,N,N,0,144000.0,Working,Secondary special,Married,House / apartment,0,1,0,Laborers,2,30.0,43,5,C
5038550,M,Y,N,0,225000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,7.0,25,3,C
5033796,F,N,Y,0,382500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,5.0,61,0,0
5050705,F,Y,N,0,157500.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,53.0,33,5,C
5091939,M,Y,Y,2More,243000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,3More,15.0,28,0,X
5024658,F,N,Y,0,135000.0,Working,Higher education,Single / not married,House / apartment,1,1,0,Other,1,4.0,46,3,0
5137527,M,N,N,0,135000.0,Working,Secondary special,Married,House / apartment,1,0,0,Drivers,2,60.0,40,9,C
5100028,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,1,0,0,Accountants,2,30.0,49,12,X
5010987,F,N,Y,0,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,1,0,0,Sales staff,1,26.0,30,10,C
5045165,F,Y,Y,2More,126000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Core staff,3More,50.0,31,0,C
5021571,F,N,Y,2More,126000.0,Working,Higher education,Married,House / apartment,0,1,1,High skill tech staff,3More,12.0,34,13,0
5095008,M,N,Y,2More,180000.0,Working,Secondary special,Married,House / apartment,1,1,0,Laborers,3More,18.0,29,4,X
5052645,F,N,Y,0,225000.0,Working,Higher education,Widow,House / apartment,1,0,0,Sales staff,1,5.0,56,15,C
5125622,M,Y,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,2,35.0,51,12,C
5091647,F,Y,Y,1,252000.0,Commercial associate,Secondary special,Separated,House / apartment,0,0,0,Other,2,25.0,29,2,C
5021658,M,Y,Y,1,270000.0,Working,Secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,3More,14.0,36,3,X
5148826,F,N,Y,1,225000.0,Working,Secondary special,Married,House / apartment,1,1,0,Sales staff,3More,9.0,39,8,X
5125780,F,N,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,2,24.0,64,1,0
5010300,F,N,Y,0,135000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,36.0,40,5,X
5090498,F,N,N,0,135000.0,Pensioner,Secondary special,Married,House / apartment,0,0,1,Other,2,30.0,58,0,0
5089177,F,Y,N,1,184500.0,Working,Higher education,Separated,With parents,1,0,0,Core staff,2,26.0,36,12,0
5023377,F,N,Y,0,81000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,42.0,58,0,C
5095710,F,N,N,0,126000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,10.0,57,0,0
5026335,F,N,Y,0,157500.0,Pensioner,Secondary special,Widow,House / apartment,0,1,0,Other,1,43.0,60,0,X
5036801,M,N,N,0,148500.0,Working,Secondary special,Single / not married,Municipal apartment,0,0,1,Laborers,1,51.0,38,3,C
5078899,F,N,Y,1,180000.0,Working,Higher education,Civil marriage,House / apartment,0,0,0,Sales staff,3More,6.0,37,5,C
5024141,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,1,1,0,Accountants,2,13.0,31,2,X
5061819,F,N,Y,0,112500.0,Working,Incomplete higher,Single / not married,Rented apartment,0,0,0,Laborers,1,27.0,22,4,C
5148758,F,N,Y,0,112500.0,Working,Secondary special,Widow,House / apartment,0,0,0,Laborers,1,20.0,49,8,C
5026512,F,Y,Y,2More,112500.0,Working,Secondary special,Married,House / apartment,0,1,0,Sales staff,3More,20.0,35,0,X
5117256,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,2,55.0,61,9,X
5125444,M,Y,Y,1,810000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,Other,3More,24.0,50,12,0
5091902,F,Y,Y,0,225000.0,Working,Secondary special,Widow,House / apartment,0,0,0,Cleaning staff,1,27.0,54,4,1
5148773,M,Y,Y,0,144000.0,Working,Secondary special,Married,House / apartment,0,1,0,Sales staff,2,40.0,28,6,C
5126335,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,1,1,0,Laborers,2,49.0,46,3,C
5113462,F,N,Y,0,99000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,17.0,64,0,0
5025109,M,Y,Y,0,225000.0,Working,Secondary special,Married,House / apartment,0,0,0,Drivers,2,10.0,50,1,X
5068533,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,1,0,0,Other,2,11.0,22,1,0
5067023,F,Y,Y,1,247500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,1,Laborers,3More,47.0,46,3,C
5085831,M,Y,Y,1,247500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,23.0,37,6,0
5010067,F,N,Y,0,360000.0,Working,Secondary special,Widow,House / apartment,0,0,0,Core staff,1,28.0,50,21,1
5022825,M,Y,Y,0,202500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,2,46.0,47,4,X
5062556,F,N,Y,2More,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,1,Other,3More,13.0,33,6,C
5105903,F,Y,N,0,112500.0,Working,Higher education,Married,With parents,1,1,0,Core staff,2,50.0,28,4,C
5132792,F,N,Y,2More,180000.0,Working,Secondary special,Married,House / apartment,1,0,0,Core staff,3More,15.0,36,18,0
5022283,F,N,N,1,157500.0,Working,Secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3More,16.0,41,9,C
5091907,F,N,Y,0,157500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,3.0,55,0,0
5022487,F,N,Y,0,157500.0,Working,Secondary special,Married,House / apartment,1,1,0,Other,2,25.0,46,8,X
5009044,F,N,Y,0,148500.0,Working,Higher education,Married,House / apartment,0,0,0,Core staff,2,18.0,48,2,X
5038591,F,Y,Y,1,54000.0,Working,Secondary special,Married,House / apartment,0,0,0,Other,3More,54.0,46,0,C
5135484,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,0,0,0,Core staff,1,9.0,29,5,C
5126675,F,Y,Y,0,157500.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Sales staff,1,41.0,51,0,C
5058323,F,N,Y,0,49500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,11.0,59,0,C
5146406,M,N,Y,0,211500.0,Working,Secondary special,Single / not married,House / apartment,1,1,0,Core staff,1,21.0,27,3,X
5061639,F,N,Y,0,225000.0,Pensioner,Secondary special,Married,Municipal apartment,0,1,0,Other,2,28.0,59,0,C
5052918,M,N,N,0,270000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Laborers,2,42.0,37,10,X
5052760,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,1,Other,1,22.0,32,2,X
5143009,M,Y,N,1,99000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,3More,20.0,51,0,0
5126163,F,N,N,0,144000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,6.0,56,0,X
5114408,F,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,1,1,0,Core staff,2,-0.0,31,2,X
5117899,F,N,N,0,76500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,33.0,65,0,C
5149164,M,Y,Y,0,247500.0,Working,Secondary special,Married,House / apartment,1,0,0,Laborers,2,52.0,30,9,X
5117677,M,N,N,0,157500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,49.0,64,0,C
5041386,F,Y,Y,0,135000.0,Working,Secondary special,Married,With parents,0,0,0,Core staff,2,16.0,41,17,C
5096053,M,N,N,0,67500.0,Working,Higher education,Single / not married,With parents,1,1,0,Laborers,1,6.0,32,6,X
5145741,F,N,N,0,81000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,34.0,65,0,C
5092072,F,N,N,1,112500.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,2,42.0,36,6,X
5125536,M,N,N,1,180000.0,Working,Secondary special,Married,Municipal apartment,1,1,0,Laborers,3More,56.0,39,11,C
5023385,F,N,Y,0,81000.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,58.0,58,0,C
5061523,F,N,Y,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,47.0,51,5,0
5061837,F,Y,Y,0,225000.0,Working,Higher education,Separated,Rented apartment,1,0,0,Other,1,28.0,30,0,C
5089138,F,Y,N,0,202500.0,Commercial associate,Secondary special,Civil marriage,With parents,0,1,0,Other,2,37.0,38,14,X
5010213,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,Other,2,8.0,51,2,X
5023023,F,N,Y,0,157500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,32.0,58,0,X
5041108,F,N,N,0,117000.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,17.0,63,0,C
5023838,F,Y,N,0,315000.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,1,0,Core staff,2,29.0,54,2,C
5021403,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,0,0,0,Other,1,36.0,59,0,C
5139912,F,Y,N,1,166500.0,State servant,Higher education,Married,House / apartment,0,0,0,Medicine staff,3More,30.0,39,15,C
5029181,M,Y,Y,0,157500.0,Commercial associate,Secondary special,Married,House / apartment,0,1,0,Drivers,2,37.0,48,1,C
5037107,F,N,N,1,405000.0,Working,Higher education,Married,With parents,1,0,0,Managers,3More,38.0,48,7,X
5041106,F,N,Y,0,202500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,11.0,58,0,X
5114426,F,N,N,0,49500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,33.0,65,0,C
5114443,F,Y,Y,1,121500.0,Working,Secondary special,Married,House / apartment,1,0,0,Sales staff,3More,53.0,43,8,X
5051089,F,N,N,0,247500.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,2,24.0,32,7,0
5050767,F,N,N,2More,337500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,8.0,30,5,0
5087745,F,N,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,Other,2,40.0,68,0,X
5053856,M,Y,Y,2More,121500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,49.0,30,1,C
5029745,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,27.0,59,2,0
5061372,F,N,Y,1,135000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Laborers,2,55.0,46,22,C
5045114,F,N,Y,0,202500.0,Pensioner,Secondary special,Widow,House / apartment,0,0,0,Other,1,44.0,57,0,X
5024678,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,0,0,0,HR staff,2,5.0,41,4,0
5113778,F,Y,Y,1,315000.0,State servant,Higher education,Married,House / apartment,0,0,0,Core staff,3More,60.0,37,5,C
5036098,F,Y,Y,2More,112500.0,Working,Secondary special,Married,House / apartment,1,0,0,Other,3More,22.0,34,7,X
5053975,M,Y,N,0,162000.0,Working,Secondary special,Separated,House / apartment,1,1,0,Other,1,17.0,43,9,X
5069379,M,N,Y,0,337500.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,High skill tech staff,1,17.0,45,3,X
5024531,F,N,Y,0,157500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,6.0,63,0,0
5092340,F,N,Y,0,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,30.0,52,3,C
5022634,F,N,Y,0,157500.0,Working,Secondary special,Single / not married,Municipal apartment,0,1,0,Other,1,8.0,55,4,0
5091799,F,Y,N,1,90000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,26.0,41,2,0
5010257,F,Y,Y,1,67500.0,Working,Secondary special,Civil marriage,House / apartment,1,0,0,Cooking staff,3More,16.0,40,9,C
5142549,F,Y,Y,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Private service staff,1,8.0,43,3,0
5104873,M,Y,Y,0,103500.0,Pensioner,Secondary special,Married,House / apartment,0,1,0,Other,2,13.0,62,0,X
5135746,M,N,Y,2More,112500.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,24.0,32,11,C
5036671,F,Y,Y,1,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,Other,3More,13.0,29,7,C
5091306,F,N,Y,1,270000.0,Working,Secondary special,Civil marriage,Municipal apartment,0,0,0,Sales staff,3More,41.0,30,4,X
5097044,M,N,N,0,67500.0,Working,Lower secondary,Married,House / apartment,1,0,0,Laborers,2,39.0,55,8,C
5009810,F,N,N,1,202500.0,Working,Secondary special,Married,House / apartment,1,1,0,Sales staff,3More,51.0,32,8,C
5142817,M,N,N,1,315000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,7.0,48,4,X
5048640,M,N,N,2More,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Laborers,3More,11.0,37,1,0
5088433,F,N,Y,0,225000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,33.0,48,4,C
5052802,F,N,Y,0,81000.0,Working,Secondary special,Single / not married,House / apartment,0,1,0,Other,1,14.0,52,6,C
5009152,F,N,N,0,180000.0,Working,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,47.0,53,7,C
5142573,F,N,Y,0,126000.0,Working,Higher education,Single / not married,House / apartment,0,0,1,Laborers,1,29.0,54,7,C
5091964,M,Y,N,0,180000.0,Working,Secondary special,Married,Municipal apartment,1,0,0,Drivers,2,36.0,51,3,C
5115908,F,N,Y,1,157500.0,Commercial associate,Secondary special,Civil marriage,House / apartment,0,0,0,Cooking staff,3More,38.0,40,0,C
5022184,F,N,N,1,135000.0,Commercial associate,Secondary special,Separated,House / apartment,0,0,0,High skill tech staff,2,15.0,41,21,X
5091437,F,N,Y,2More,90000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Low-skill Laborers,3More,19.0,45,15,C
5148440,F,N,Y,0,202500.0,Commercial associate,Secondary special,Single / not married,House / apartment,0,0,0,Core staff,1,7.0,23,1,0
5029121,F,N,Y,0,123750.0,Working,Secondary special,Married,House / apartment,0,0,0,Cleaning staff,2,52.0,45,1,X
5149704,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,0,1,0,High skill tech staff,3More,41.0,31,9,C
5052713,F,N,Y,2More,90000.0,Working,Higher education,Married,House / apartment,0,0,0,Other,3More,6.0,34,1,C
5142306,M,Y,Y,0,360000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Drivers,2,49.0,47,5,0
5061603,F,N,Y,0,121500.0,Pensioner,Secondary special,Civil marriage,House / apartment,0,0,0,Other,2,34.0,67,0,X
5054305,F,Y,N,0,112500.0,Working,Secondary special,Married,House / apartment,1,0,0,Cooking staff,2,18.0,38,20,C
5021416,F,N,Y,0,270000.0,Working,Secondary special,Married,House / apartment,1,1,0,Private service staff,2,53.0,54,10,C
5024641,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,Managers,2,50.0,27,4,C
5045920,F,N,Y,0,40500.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,Other,2,49.0,65,0,C
5010598,F,N,Y,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,Accountants,3More,8.0,29,2,0
5050628,M,Y,N,0,315000.0,Working,Secondary special,Married,House / apartment,0,1,0,Drivers,2,19.0,35,1,0
5023454,F,N,Y,0,180000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,0,Sales staff,2,50.0,56,1,C
5052739,F,N,Y,2More,180000.0,Commercial associate,Secondary special,Married,House / apartment,0,0,1,High skill tech staff,3More,6.0,28,1,C
5009258,F,N,N,0,144000.0,Working,Secondary special,Single / not married,House / apartment,0,0,0,Cleaning staff,1,38.0,43,24,X
5022775,F,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,Other,2,38.0,62,0,X
5046330,F,N,Y,0,90000.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,12.0,56,0,0
5045162,F,Y,Y,2More,126000.0,Working,Incomplete higher,Married,House / apartment,0,1,0,Core staff,3More,25.0,31,0,C
5090177,F,Y,Y,2More,72000.0,Working,Higher education,Married,House / apartment,0,0,1,Core staff,3More,57.0,28,5,X
5137079,M,Y,N,1,315000.0,Commercial associate,Higher education,Married,With parents,1,1,0,High skill tech staff,3More,13.0,32,1,C
5113975,M,Y,N,1,360000.0,Commercial associate,Secondary special,Married,House / apartment,1,0,0,Managers,3More,49.0,45,10,C
5096653,F,N,N,1,211500.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,3More,1.0,47,3,X
5117186,M,Y,N,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,48.0,56,0,C
5091506,F,N,N,0,135000.0,Working,Secondary special,Married,House / apartment,0,0,0,Core staff,2,32.0,51,5,C
5091804,F,N,Y,0,90000.0,Pensioner,Secondary special,Single / not married,House / apartment,0,0,0,Other,1,14.0,60,0,X
5045080,F,Y,Y,0,166500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,Managers,1,34.0,33,11,X
5097092,F,N,Y,0,178200.0,Commercial associate,Higher education,Separated,House / apartment,0,0,0,Other,1,16.0,36,4,C
5096479,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,1,1,0,Other,2,16.0,43,18,X
5085739,M,N,Y,0,270000.0,Working,Secondary special,Separated,House / apartment,1,1,0,Laborers,1,36.0,36,2,X
5074749,F,N,Y,0,112500.0,Pensioner,Secondary special,Married,House / apartment,0,0,0,Other,2,4.0,64,0,X
